athlete_id,age,gender,sport,vo2_max,hrv,lactate_threshold,resting_heart_rate,max_heart_rate,stride_length,cadence,force_application,power_output,endurance_score,efficiency_score,adaptability_score,skiing_potential
RUN_972,24,Male,Running,58.33,118.46,69.83,58,188,1.28,62,216.24,,79.38,98.48,59.03,0.14
RUN_973,27,Female,Running,51.66,72.37,64.48,47,188,1.0,83,384.56,,94.47,71.35,69.37,0.13
RUN_974,23,Female,Running,61.91,74.65,83.91,50,193,1.42,85,411.22,,74.82,69.75,77.57,0.97
RUN_975,24,Male,Running,77.4,91.96,83.59,42,194,0.83,67,250.84,,79.51,51.75,59.24,0.12
RUN_976,23,Female,Running,51.0,83.55,66.34,42,179,0.99,96,223.76,,76.57,55.95,63.82,0.35
RUN_977,25,Female,Running,74.7,64.92,82.94,40,185,0.93,67,286.43,,64.12,97.02,68.71,0.07
RUN_978,19,Male,Running,59.64,96.23,77.46,52,189,1.3,77,225.24,,82.18,84.74,59.86,0.74
RUN_979,26,Female,Running,49.79,73.39,63.29,49,177,1.3,77,222.46,,75.47,70.46,99.94,0.6
RUN_980,26,Female,Running,74.69,95.76,75.05,45,170,1.17,71,377.67,,61.63,95.22,90.24,0.53
RUN_981,24,Male,Running,78.94,76.86,87.93,50,171,0.8,95,524.1,,94.77,79.49,90.55,0.86
RUN_982,26,Male,Running,55.19,99.01,75.19,47,198,1.41,99,465.6,,97.5,87.32,78.44,0.57
RUN_983,34,Male,Running,55.62,96.75,83.66,58,179,1.47,61,471.77,,52.77,71.58,98.07,0.96
RUN_984,20,Male,Running,58.67,85.62,60.87,50,179,0.94,79,304.97,,81.12,71.58,86.61,0.62
RUN_985,33,Male,Running,73.49,99.33,81.84,45,179,1.39,62,204.44,,70.75,53.42,66.54,0.35
RUN_986,33,Male,Running,45.36,82.27,88.41,51,178,1.48,99,380.26,,76.3,86.7,80.53,0.04
RUN_987,19,Male,Running,52.84,58.13,74.99,57,187,1.03,93,350.85,,68.69,54.96,77.19,0.73
RUN_988,28,Female,Running,69.71,62.75,70.13,42,171,0.93,65,578.89,,73.72,88.21,79.01,0.37
RUN_989,33,Male,Running,59.2,67.22,79.4,52,193,1.48,99,228.81,,66.17,59.54,90.89,0.6
RUN_990,32,Female,Running,56.56,54.43,87.49,43,174,0.84,69,510.57,,55.88,62.37,75.48,0.88
RUN_991,18,Male,Running,75.53,99.8,65.3,48,190,0.99,83,354.17,,65.1,95.89,86.43,0.01
RUN_992,34,Female,Running,77.11,75.72,72.11,55,180,1.32,77,531.85,,83.52,73.58,62.53,0.76
RUN_993,20,Female,Running,78.18,56.55,64.69,51,175,1.23,92,397.96,,52.52,56.26,96.6,0.44
RUN_994,24,Female,Running,54.54,107.4,74.9,59,177,1.28,98,528.2,,69.14,95.25,54.32,0.12
RUN_995,28,Female,Running,76.94,97.86,76.21,46,177,1.3,66,386.74,,52.11,72.62,99.68,0.58
RUN_996,31,Female,Running,70.79,81.66,88.33,51,194,1.28,88,360.74,,67.81,56.53,81.63,0.53
RUN_997,33,Male,Running,50.4,67.32,72.38,47,179,1.04,78,585.48,,54.38,69.54,73.5,0.84
RUN_998,23,Male,Running,66.36,60.62,77.01,54,180,1.02,97,347.54,,66.98,79.47,65.54,0.52
RUN_999,19,Male,Running,45.92,82.09,86.56,41,188,1.1,98,522.12,,91.9,68.12,70.26,0.83
RUN_1000,28,Female,Running,69.79,111.97,69.64,50,194,1.37,84,226.81,,80.67,96.22,89.12,0.54
RUN_1001,28,Female,Running,70.67,63.19,80.22,44,183,1.46,76,225.06,,84.11,63.48,56.97,0.45
RUN_1002,27,Female,Running,72.63,89.81,82.71,45,180,1.12,96,375.24,,75.19,58.79,62.63,0.37
RUN_1003,21,Male,Running,51.04,117.32,69.92,58,172,0.86,62,434.23,,96.12,61.05,56.19,0.17
RUN_1004,34,Female,Running,66.99,94.6,64.93,53,170,1.46,83,443.41,,77.06,54.19,71.33,0.58
RUN_1005,27,Female,Running,51.26,80.8,75.09,46,197,0.86,77,214.55,,55.21,72.61,69.36,0.54
RUN_1006,26,Male,Running,78.13,100.15,70.7,51,196,0.91,85,478.7,,96.66,93.92,82.44,0.98
RUN_1007,30,Male,Running,68.63,107.72,67.99,56,190,1.41,80,251.97,,56.65,65.27,99.79,0.41
RUN_1008,28,Male,Running,48.34,91.34,89.2,43,192,1.19,70,582.14,,99.96,62.92,94.62,0.42
RUN_1009,27,Female,Running,51.55,111.03,75.06,59,172,1.05,76,333.42,,71.77,91.87,94.02,0.16
RUN_1010,22,Female,Running,68.22,86.02,85.69,49,178,1.45,97,304.58,,53.67,65.3,82.29,0.6
RUN_1011,20,Male,Running,61.68,108.1,65.86,40,170,1.47,80,316.51,,93.21,73.84,63.53,0.85
RUN_1012,21,Female,Running,70.77,116.64,88.18,43,191,1.03,63,574.94,,54.64,51.56,69.2,0.25
RUN_1013,20,Female,Running,54.83,85.09,83.83,52,181,1.41,91,393.14,,58.72,64.35,62.51,0.01
RUN_1014,27,Female,Running,68.03,92.35,84.26,45,181,1.27,77,373.87,,70.87,56.53,56.75,0.69
RUN_1015,30,Female,Running,51.19,92.66,71.69,54,175,0.99,87,426.36,,83.81,55.29,71.8,0.03
RUN_1016,22,Male,Running,64.03,104.7,74.57,53,199,1.46,95,572.3,,56.06,71.57,94.88,0.41
RUN_1017,30,Female,Running,78.52,107.61,77.8,42,198,0.84,96,323.34,,81.13,63.87,87.19,0.61
RUN_1018,18,Female,Running,66.99,51.91,83.69,58,177,1.02,85,272.33,,89.02,58.32,99.24,0.39
RUN_1019,28,Male,Running,46.75,101.34,85.47,45,198,1.08,83,438.2,,56.17,75.57,59.74,0.26
RUN_1020,20,Female,Running,79.61,104.87,62.34,41,172,1.28,69,396.67,,82.38,89.2,75.03,0.8
RUN_1021,34,Female,Running,50.49,99.03,87.12,48,197,0.83,97,224.79,,97.94,86.74,89.65,0.3
RUN_1022,30,Male,Running,70.13,99.96,88.12,52,190,1.42,67,408.77,,98.37,62.54,73.02,0.18
RUN_1023,33,Female,Running,63.64,52.9,77.79,57,180,1.26,61,424.97,,58.08,63.16,67.75,0.39
RUN_1024,23,Male,Running,55.3,80.94,65.6,51,195,0.99,94,477.66,,87.99,86.6,90.79,0.13
RUN_1025,24,Female,Running,51.21,107.27,84.55,43,180,1.26,80,598.22,,92.33,77.86,71.52,0.69
RUN_1026,32,Female,Running,51.22,115.38,76.46,46,174,1.18,86,368.63,,94.45,87.12,95.65,0.71
RUN_1027,22,Female,Running,75.04,66.06,84.52,51,193,1.04,82,404.08,,66.18,50.07,63.42,0.01
RUN_1028,33,Male,Running,75.55,90.54,84.44,50,176,0.82,91,230.0,,63.51,54.36,94.82,0.69
RUN_1029,23,Female,Running,61.28,106.3,62.6,46,188,1.19,85,532.64,,52.39,90.1,63.92,0.3
RUN_1030,20,Female,Running,48.63,102.67,78.21,49,176,0.86,66,239.26,,69.97,92.56,64.48,0.66
RUN_1031,29,Male,Running,75.95,93.32,74.49,48,179,1.37,92,573.53,,56.2,67.17,71.03,0.71
RUN_1032,21,Female,Running,62.05,51.31,88.38,41,177,0.86,76,339.4,,89.31,97.92,75.79,0.28
RUN_1033,20,Female,Running,60.36,100.67,68.9,44,190,1.1,67,335.03,,57.15,65.08,70.91,0.19
RUN_1034,33,Female,Running,59.26,104.13,66.18,49,196,1.1,76,331.44,,90.95,94.51,93.11,0.83
RUN_1035,33,Male,Running,57.78,100.6,86.91,53,190,1.19,77,580.2,,55.38,71.09,89.78,0.74
RUN_1036,32,Male,Running,63.41,103.61,64.46,55,199,0.83,95,592.04,,74.03,78.09,65.49,0.84
RUN_1037,26,Male,Running,66.16,80.16,80.6,41,183,0.94,98,589.3,,69.23,82.16,75.58,0.44
RUN_1038,19,Female,Running,61.33,119.56,69.0,58,196,0.94,82,481.91,,80.08,56.66,71.55,0.46
RUN_1039,23,Male,Running,76.38,103.96,77.04,48,170,1.22,71,244.42,,75.94,51.86,52.8,0.34
RUN_1040,31,Female,Running,56.12,90.51,78.49,53,182,0.98,82,354.54,,79.93,71.34,87.41,0.5
RUN_1041,26,Male,Running,65.24,115.39,72.52,54,193,0.9,92,315.72,,50.05,58.02,59.08,0.65
RUN_1042,27,Male,Running,55.5,113.57,89.25,58,198,0.81,87,483.36,,56.38,77.45,96.71,0.81
RUN_1043,32,Female,Running,71.37,107.02,63.95,47,175,1.39,82,397.06,,75.86,72.68,69.89,0.18
RUN_1044,21,Male,Running,48.57,89.46,71.74,54,175,1.48,66,446.6,,61.48,56.1,81.11,0.41
RUN_1045,22,Male,Running,51.6,86.9,72.91,47,190,1.29,61,203.49,,53.82,83.29,90.91,0.46
RUN_1046,23,Female,Running,73.04,73.01,78.93,43,174,1.09,60,513.15,,60.89,51.02,59.01,0.49
RUN_1047,32,Female,Running,51.41,67.56,72.22,45,199,0.89,63,580.82,,88.99,56.32,77.06,0.54
RUN_1048,19,Female,Running,66.9,85.87,62.91,50,172,1.13,67,467.75,,77.08,85.01,61.87,0.8
RUN_1049,33,Female,Running,78.96,90.44,88.42,51,181,1.12,88,540.77,,59.5,76.39,75.48,0.89
RUN_1050,22,Female,Running,63.3,67.12,72.48,48,184,1.09,77,391.3,,50.8,64.1,78.97,0.16
RUN_1051,21,Female,Running,51.56,114.58,70.28,57,172,1.06,96,208.08,,67.88,59.01,58.46,0.71
RUN_1052,18,Female,Running,56.22,89.01,73.4,56,185,1.15,90,596.19,,67.87,82.11,79.04,0.48
RUN_1053,25,Female,Running,73.82,86.86,66.5,42,187,0.85,65,223.53,,86.76,60.28,72.75,0.42
RUN_1054,27,Male,Running,57.31,80.49,63.01,52,178,0.83,83,277.11,,95.97,99.23,76.1,0.11
RUN_1055,32,Female,Running,70.32,54.06,64.46,45,177,0.84,74,220.98,,68.6,93.47,95.25,0.06
RUN_1056,19,Male,Running,72.21,111.77,65.0,53,180,0.94,99,449.98,,84.41,56.61,74.19,0.98
RUN_1057,29,Female,Running,62.54,72.19,65.93,40,172,0.99,71,433.29,,81.75,92.96,73.81,0.64
RUN_1058,27,Female,Running,72.41,94.97,72.6,43,174,0.92,73,283.87,,71.1,67.25,73.52,0.45
RUN_1059,29,Male,Running,56.09,92.52,78.72,57,179,0.98,86,582.66,,53.29,74.5,81.16,0.76
RUN_1060,26,Male,Running,63.07,90.91,78.87,50,174,0.93,96,565.39,,73.67,57.14,68.38,0.09
RUN_1061,25,Male,Running,69.03,86.8,60.0,50,177,0.91,72,311.92,,67.71,55.93,90.07,0.61
RUN_1062,19,Female,Running,50.88,62.7,87.63,47,175,1.01,97,463.55,,77.51,93.27,64.3,0.66
RUN_1063,24,Female,Running,54.58,69.64,84.69,43,192,1.08,97,542.09,,56.27,81.5,64.98,0.45
RUN_1064,21,Female,Running,67.82,86.69,88.92,41,190,1.32,62,343.92,,86.21,73.02,79.44,0.25
RUN_1065,25,Female,Running,67.94,105.25,70.8,40,185,1.47,75,301.43,,89.39,51.81,62.99,0.95
RUN_1066,30,Male,Running,62.27,80.24,79.94,49,181,1.44,71,302.48,,69.42,96.1,54.5,0.3
RUN_1067,20,Female,Running,72.85,64.27,65.04,56,186,1.13,73,528.18,,58.76,68.8,60.28,0.12
RUN_1068,22,Male,Running,61.87,56.16,84.51,46,177,1.12,93,385.23,,81.18,70.83,95.68,0.63
RUN_1069,25,Female,Running,75.85,96.41,64.84,46,173,0.89,90,486.14,,97.79,64.49,50.54,0.57
RUN_1070,19,Female,Running,70.76,79.63,69.78,52,190,1.48,98,460.12,,85.03,94.56,56.67,0.75
RUN_1071,27,Male,Running,56.01,58.78,74.73,40,186,1.33,64,322.49,,56.17,67.23,87.9,0.75
RUN_1072,33,Female,Running,58.83,97.21,77.84,40,172,1.39,71,283.23,,69.86,58.71,98.99,0.62
RUN_1073,21,Male,Running,68.37,64.53,76.79,52,187,0.96,85,250.31,,95.77,75.03,84.41,0.21
RUN_1074,31,Female,Running,76.31,85.63,63.06,40,185,1.08,76,209.55,,81.72,89.07,96.12,0.89
RUN_1075,20,Female,Running,51.25,71.43,72.65,45,197,0.87,70,232.5,,57.36,68.57,92.76,0.25
RUN_1076,27,Female,Running,63.01,115.22,87.69,49,171,1.46,92,302.5,,86.23,82.6,74.0,0.09
RUN_1077,30,Female,Running,49.16,65.98,86.17,40,182,1.0,99,485.44,,67.68,65.21,66.68,0.3
RUN_1078,22,Female,Running,54.78,79.39,77.72,44,170,1.22,63,261.97,,74.48,85.99,81.61,0.48
RUN_1079,34,Male,Running,69.01,117.16,77.17,41,191,0.91,91,409.36,,70.75,83.44,76.68,0.21
RUN_1080,34,Female,Running,47.72,72.31,63.35,42,193,1.36,90,298.05,,86.28,84.04,51.29,0.33
RUN_1081,28,Female,Running,68.18,95.12,66.01,42,172,0.93,70,404.72,,60.9,82.3,97.86,0.51
RUN_1082,34,Female,Running,76.53,72.17,67.58,57,170,1.37,76,500.0,,69.42,57.82,78.51,0.32
RUN_1083,28,Female,Running,78.93,57.75,74.65,47,199,1.08,86,306.39,,87.23,94.4,93.72,0.09
RUN_1084,32,Male,Running,52.58,93.93,81.94,48,195,1.2,67,339.16,,85.24,79.29,86.73,0.2
RUN_1085,25,Female,Running,71.21,114.12,73.82,41,171,0.99,80,489.2,,60.09,69.12,67.04,0.79
RUN_1086,29,Male,Running,77.42,81.68,63.78,41,188,1.42,92,418.54,,67.53,58.62,95.06,0.95
RUN_1087,34,Male,Running,48.2,93.83,73.18,55,191,1.33,64,237.83,,50.72,89.18,89.52,0.15
RUN_1088,22,Male,Running,59.49,92.62,64.88,46,199,1.05,91,503.26,,76.51,75.45,71.49,0.68
RUN_1089,21,Male,Running,77.18,79.06,82.53,43,172,1.21,84,310.98,,64.05,57.36,92.02,0.91
RUN_1090,28,Male,Running,52.1,93.04,65.0,44,194,0.89,67,354.02,,50.59,96.07,63.58,0.3
RUN_1091,25,Female,Running,77.68,68.15,74.48,40,197,0.91,86,298.07,,71.24,55.3,83.53,0.83
RUN_1092,33,Male,Running,63.45,76.46,80.8,49,170,1.17,85,417.34,,96.34,76.21,55.73,0.9
RUN_1093,33,Male,Running,48.5,80.96,66.85,52,192,1.25,99,483.11,,96.17,80.53,93.29,0.3
RUN_1094,20,Male,Running,60.75,110.48,62.28,54,195,1.19,88,521.29,,68.61,99.95,86.47,0.06
RUN_1095,29,Male,Running,56.42,74.38,76.9,40,193,1.19,68,568.85,,72.46,57.05,57.63,0.92
RUN_1096,30,Male,Running,54.88,94.46,61.63,57,178,1.32,77,343.69,,62.13,80.68,51.07,0.33
RUN_1097,18,Male,Running,63.95,64.94,77.63,53,177,1.43,66,573.05,,53.42,73.84,69.49,0.01
RUN_1098,21,Female,Running,61.93,67.68,82.6,57,174,1.07,80,446.78,,84.7,62.86,83.76,0.47
RUN_1099,23,Female,Running,61.87,95.39,69.88,51,170,1.18,75,355.84,,90.0,97.11,64.16,0.12
RUN_1100,22,Male,Running,48.08,103.36,74.65,51,184,1.43,62,554.92,,94.01,89.54,98.66,0.9
RUN_1101,22,Male,Running,73.08,82.35,87.86,44,186,1.12,91,431.85,,96.76,88.85,96.73,0.15
RUN_1102,27,Male,Running,61.85,73.46,74.13,46,199,1.11,69,381.71,,95.8,94.96,79.9,0.3
RUN_1103,19,Male,Running,73.73,113.72,89.9,52,184,1.34,91,204.6,,51.37,86.25,65.78,0.79
RUN_1104,33,Male,Running,73.86,59.51,64.71,48,177,1.41,67,487.0,,98.9,75.34,94.81,0.81
RUN_1105,32,Female,Running,56.1,100.45,81.27,45,192,1.32,91,230.94,,68.98,69.58,90.17,0.9
RUN_1106,22,Female,Running,45.15,98.31,79.58,46,190,0.87,63,315.76,,94.31,85.21,54.31,0.5
RUN_1107,26,Female,Running,76.89,98.32,86.17,57,195,1.13,88,584.68,,72.04,80.14,73.82,0.99
RUN_1108,22,Female,Running,71.62,115.48,62.77,54,172,0.95,71,262.09,,71.11,77.14,99.06,0.52
RUN_1109,22,Female,Running,48.75,100.97,68.41,47,178,1.02,96,324.71,,50.56,79.45,72.7,0.79
RUN_1110,26,Female,Running,69.56,71.11,63.97,59,189,1.13,95,572.94,,52.62,82.77,96.65,0.36
RUN_1111,26,Male,Running,45.7,74.74,87.99,55,183,0.96,78,335.07,,83.56,98.44,98.86,0.94
RUN_1112,19,Male,Running,45.97,77.38,72.8,56,175,1.16,96,331.47,,96.88,87.66,69.37,0.69
RUN_1113,24,Female,Running,63.4,52.16,87.3,42,196,1.25,90,459.18,,61.22,58.82,98.23,0.08
RUN_1114,18,Male,Running,48.36,113.95,68.83,52,189,1.41,85,252.54,,54.7,73.34,56.9,0.11
RUN_1115,19,Female,Running,78.75,55.15,63.79,48,194,0.95,65,589.1,,60.69,83.91,58.01,0.89
RUN_1116,29,Female,Running,76.28,98.99,68.9,59,173,1.02,88,310.01,,60.62,58.78,63.83,0.81
RUN_1117,23,Female,Running,67.74,101.11,77.92,54,199,1.08,76,514.28,,64.66,96.64,73.38,0.33
RUN_1118,33,Male,Running,47.23,109.06,85.36,55,193,0.96,79,315.05,,54.74,53.85,59.05,0.52
RUN_1119,21,Male,Running,56.37,88.74,71.56,55,196,1.03,69,310.15,,61.78,80.55,67.01,0.85
RUN_1120,22,Female,Running,58.01,100.77,87.44,58,181,1.42,65,223.01,,96.06,98.8,55.18,0.1
RUN_1121,23,Male,Running,61.83,71.19,67.33,43,197,0.9,91,247.73,,94.51,86.39,71.5,0.14
RUN_1122,31,Female,Running,50.91,102.19,80.81,58,172,1.11,61,408.79,,65.82,83.86,91.37,0.72
RUN_1123,34,Male,Running,65.21,74.04,82.07,58,193,1.02,69,430.74,,99.84,99.87,79.75,0.08
RUN_1124,27,Male,Running,60.25,113.2,68.22,41,196,0.85,96,526.34,,64.92,89.59,90.51,0.35
RUN_1125,21,Female,Running,78.16,61.44,60.81,45,172,0.87,86,224.09,,86.09,98.51,56.79,0.25
RUN_1126,32,Female,Running,77.77,72.1,70.96,52,199,1.35,78,342.46,,82.2,84.94,69.97,0.76
RUN_1127,23,Female,Running,64.79,84.91,61.36,54,196,1.4,75,280.06,,53.23,83.27,51.97,0.0
RUN_1128,23,Female,Running,67.55,104.31,87.02,49,190,1.32,79,343.15,,67.11,88.13,68.5,0.12
RUN_1129,20,Male,Running,49.82,102.42,88.61,49,186,1.18,95,341.72,,97.57,59.44,80.72,0.1
RUN_1130,26,Female,Running,52.82,64.75,82.06,43,175,1.34,64,341.71,,52.54,90.29,78.44,0.32
RUN_1131,28,Male,Running,76.53,60.1,81.8,53,184,0.91,77,323.85,,58.74,98.51,53.02,0.23
RUN_1132,22,Female,Running,69.47,71.28,67.23,47,180,1.35,67,505.59,,98.55,80.58,53.1,0.23
RUN_1133,31,Male,Running,51.63,83.86,62.22,45,187,1.1,72,475.88,,51.99,50.62,65.25,0.37
RUN_1134,19,Female,Running,64.96,87.73,84.06,51,197,1.33,69,336.59,,72.33,53.6,88.57,0.21
RUN_1135,25,Female,Running,77.72,80.04,76.77,47,172,0.96,95,258.6,,95.92,61.74,51.03,0.11
RUN_1136,30,Female,Running,57.08,96.42,80.45,45,196,1.38,78,407.31,,97.18,74.55,80.8,0.58
RUN_1137,22,Male,Running,51.5,79.93,83.39,54,186,1.2,90,567.54,,98.97,70.69,59.19,0.95
RUN_1138,32,Male,Running,77.97,116.24,72.28,58,180,0.81,95,249.42,,74.07,98.96,97.22,0.61
RUN_1139,21,Female,Running,61.14,68.27,64.34,53,175,1.16,88,501.21,,54.32,97.28,71.51,0.76
RUN_1140,21,Male,Running,59.6,93.92,83.85,42,174,1.02,82,439.75,,88.64,69.64,52.39,0.97
RUN_1141,26,Female,Running,54.36,92.8,73.61,57,179,0.84,91,435.44,,85.45,89.72,85.68,0.15
RUN_1142,32,Male,Running,76.21,69.71,84.81,49,171,1.11,70,573.86,,78.98,81.82,74.23,0.46
RUN_1143,29,Female,Running,74.6,78.82,73.13,53,184,1.02,61,582.38,,94.41,62.16,94.06,0.58
RUN_1144,21,Female,Running,59.1,75.58,66.51,53,180,0.94,91,297.54,,95.58,96.56,82.59,0.32
RUN_1145,20,Male,Running,46.07,62.07,65.13,46,193,1.04,64,523.39,,84.16,62.98,84.63,0.61
RUN_1146,22,Male,Running,60.63,83.41,82.32,46,194,0.93,90,448.32,,55.6,93.52,88.36,0.62
RUN_1147,34,Male,Running,51.33,77.07,77.25,50,183,1.01,72,363.54,,54.78,81.88,71.02,0.84
RUN_1148,22,Female,Running,50.0,62.48,72.14,57,183,0.88,81,466.25,,70.43,81.06,89.63,0.83
RUN_1149,21,Male,Running,58.76,81.49,74.76,49,172,0.86,94,582.39,,64.64,91.92,52.53,0.14
RUN_1150,24,Male,Running,48.47,79.53,76.49,54,197,1.44,78,406.75,,56.65,74.72,88.28,0.17
RUN_1151,24,Male,Running,78.51,59.2,67.18,51,191,1.43,88,576.03,,80.56,92.67,81.82,0.22
RUN_1152,24,Male,Running,46.66,59.18,71.34,56,191,1.38,82,457.15,,84.18,77.51,78.33,0.26
RUN_1153,34,Male,Running,59.05,95.33,68.77,56,185,0.96,78,393.16,,84.9,99.23,65.91,0.56
RUN_1154,32,Female,Running,50.69,99.46,71.65,40,183,1.31,75,457.67,,58.76,83.0,55.71,0.33
RUN_1155,24,Female,Running,69.11,115.88,75.02,45,179,1.21,90,441.02,,65.29,68.7,82.36,0.95
RUN_1156,32,Male,Running,47.76,56.09,65.2,54,191,0.84,75,368.68,,59.95,88.17,73.58,0.12
RUN_1157,21,Female,Running,64.14,58.25,71.81,58,177,1.43,85,424.98,,80.07,75.49,60.89,0.25
RUN_1158,19,Male,Running,72.06,53.63,71.56,53,181,1.5,62,481.3,,78.35,90.3,52.17,0.87
